Word,Loglikelihood
chaperone,0.710778689
chapin,-1.08098078
chaplain,-0.3878336
chaple,-0.675515672
chaplin,-1.207543504
chaplinesque,1.627069421
chapman,-0.452372121
chapmanbr,-0.675515672
chappelle,2.415526781
chappelles,2.214856086
chappellet,1.116243797
chappie,1.116243797
chappy,1.116243797
chapter,-0.341742492
chapteras,1.116243797
chapterbr,-1.368662853
chapterplay,0.017631508
chapterplaysthe,-0.675515672
chapterreed,-0.675515672
chaptersand,-0.675515672
chapterskipped,1.116243797
chapterwalking,0.710778689
char,1.116243797
characatures,-0.675515672
charachter,-0.675515672
character,0.051353833
characteractor,0.423096617
characteractors,-1.08098078
characterage,-0.675515672
characteralso,-0.675515672
characterand,0.017631508
characterbased,-0.675515672
characterbr,0.204843051
characterbuilding,-0.675515672
charactercentered,-0.675515672
charactercompletely,-0.675515672
characterdepth,0.710778689
characterdesign,-0.675515672
characterdevelopment,-0.675515672
characterdevelopmentdenouemententire,1.116243797
characterdriven,-0.744508544
characterespecially,-0.675515672
characterfilm,-0.675515672
characterful,-0.675515672
characterhe,0.710778689
characterhere,1.116243797
characterheres,0.710778689
characterhes,-0.675515672
characterhis,-0.675515672
characteri,-0.675515672
characterisation,0.305313581
characterisationmotivation,0.710778689
characterisationsick,0.710778689
characterise,1.116243797
characterised,0.199953065
characteristcally,-0.675515672
characteristic,0.045802385
characteristically,-1.591806404
characteristicsbr,0.017631508
characterization,-0.009397164
characterizationbr,0.710778689
characterize,0.305313581
characterized,-0.493194115
characterizes,-1.368662853
characterizing,0.017631508
characterjeff,1.116243797
characterjudge,-0.675515672
characterlaced,-0.675515672
characterless,-1.08098078
charactermanages,0.710778689
characterno,1.627069421
characterokay,0.710778689
characterplot,-0.675515672
characterreactionattheend,-0.675515672
charactersactors,0.423096617
charactersall,-0.675515672
charactersand,-1.08098078
charactersas,-0.675515672
charactersbobbing,1.116243797
charactersbr,0.127632404
charactersbut,-1.08098078
charactersdescription,-0.675515672
charactersexcept,0.710778689
charactershe,-0.675515672
charactersi,-0.3878336
charactersif,1.116243797
charactersin,-0.675515672
charactersit,0.423096617
charactersketch,-0.675515672
characterslayered,-0.675515672
charactersmario,-0.675515672
charactersno,0.710778689
charactersnothing,0.710778689
characterso,-0.675515672
charactersone,-0.675515672
characterssince,0.017631508
characterssome,-0.675515672
characterssuch,-0.675515672
characterstheir,0.710778689
charactersupporting,-0.675515672
characterswell,0.710778689
charactersyes,1.116243797
charactersâ,-0.675515672
charactersâthe,-0.675515672
characterthat,-0.675515672
characterthe,0.528457132
characterugh,1.116243797
charactervery,-0.675515672
characterwatch,-0.675515672
characterwhy,0.710778689
charactor,1.40392587
charactorher,0.710778689
charactors,-0.675515672
charade,1.116243797
charatcers,-0.675515672
charater,-1.08098078
charcoal,-1.08098078
charcters,-0.675515672
charecter,1.116243797
charecteres,-0.675515672
charecters,-0.3878336
charel,-1.591806404
charels,-0.675515672
charge,-0.098902308
chargeafter,-0.675515672
chargebr,0.305313581
charged,-0.675515672
chargedbr,-0.675515672
chargeit,0.710778689
charger,-0.270050564
chargeshe,-0.675515672
charging,-0.3878336
chargingbr,0.710778689
chari,1.627069421
charicaturish,0.710778689
charictor,-0.675515672
charing,1.116243797
chariot,-0.115899884
charishma,-0.675515672
charisma,0.038684918
charismabr,0.710778689
charismanothing,0.710778689
charismatic,-0.523965774
charismaticbr,-0.675515672
charismatictwinklybigamistthief,0.710778689
charisse,1.116243797
charitable,-0.829666352
charitablebr,-0.675515672
charitably,0.93392224
charity,-0.205512043
charlatan,-0.270050564
charlayne,-0.675515672
charlene,-0.493194115
charles,-0.65938629
charleson,-0.3878336
charleston,-0.270050564
charleton,0.864929369
charley,-1.470445547
charleys,-1.368662853
charlia,1.116243797
charlie,-0.275847682
charliehe,0.710778689
charliehorses,0.710778689
charliejohn,1.40392587
charlienandjiwarra,-0.675515672
charlies,-0.461941572
charliesangel415,-0.675515672
charliethanks,0.710778689
charliethe,0.710778689
charlize,-0.23368292
charlotee,-0.675515672
charlotte,-0.376272777
charlsten,0.710778689
charlston,-0.675515672
charlton,-0.947449388
charly,-2.179593069
charlys,-1.08098078
charm,-0.590958284
charm9is,0.710778689
charmbr,-0.318840728
charme,-0.675515672
charmed,-0.164690048
charmer,-1.486445888
charmerbr,-0.675515672
charmglossy,-0.675515672
charming,-0.838555299
charmingbr,-0.493194115
charmingeerie,-0.675515672
charmingly,-2.061810033
charmless,1.270394477
charmo,-0.675515672
charmsall,-0.675515672
charnier,1.963541658
charo,1.809390978
charred,1.116243797
charries,-0.675515672
charrrrge,-0.675515672
charsmatic,0.710778689
chart,-0.136519171
charted,0.710778689
charter,0.017631508
charterers,-0.675515672
charting,0.93392224
chartsthe,-0.675515672
charu,-0.675515672
chas,0.423096617
chase,0.144161706
chaseandgobblehaplessvictim,0.710778689
chasebr,0.423096617
chased,0.50048328
chasedeath,-0.675515672
chasefight,-0.675515672
chasegoldie,-0.675515672
chaseis,-0.675515672
chaser,-1.774127961
chaserswho,-0.675515672
chaseshootout,-0.675515672
chasesthere,-0.675515672
chasetype,0.710778689
chasey,-0.675515672
chaseys,-0.675515672
chasezoey,0.710778689
chasing,0.299863976
chasingcar,0.710778689
chasm,-0.3878336
chassis,-0.675515672
chaste,-0.793298708
chastedy,-0.675515672
chastened,-0.3878336
chastens,-0.675515672
chastise,1.116243797
chastised,-1.08098078
chastises,-1.08098078
chastising,-0.675515672
chastity,-0.898659223
chastize,-0.675515672
chat,-0.729582893
chatbr,-0.675515672
chatelaine,-0.675515672
chatham,0.710778689
chatilliezs,0.710778689
chatroom,1.270394477
chatted,-0.675515672
chatter,0.423096617
chattering,-1.368662853
chatterlys,-0.675515672
chatting,-0.434353615
chatty,0.710778689
chauffers,-0.675515672
chauffeur,0.828561725
chauffeured,-0.675515672
chauncey,-1.368662853
chauncy,0.710778689
chauvinism,0.423096617
chauvinist,1.316914493
chauvinistic,0.171782188
chavalier,-0.675515672
chaves,0.710778689
chavez,-2.621425821
chavezthe,0.710778689
chavo,-2.547317849
chavs,0.710778689
chawla,-0.3878336
chaya,-0.675515672
chayefsky,-1.591806404
chayefskys,-1.08098078
chayesfsky,-0.675515672
chayevsky,-1.368662853
chayevskys,-1.368662853
chaykin,-1.08098078
chazen,-1.368662853
chazz,0.998460761
che,-0.173423728
che2008,1.40392587
cheadle,-3.073410945
cheadles,-1.928278641
cheang,-1.368662853
cheangbr,-0.675515672
cheap,1.473423664
cheapand,1.627069421
cheapas,0.710778689
cheapaschips,1.40392587
cheapass,-0.675515672
cheapbad,0.710778689
cheapbr,2.656688838
cheapen,1.270394477
cheapened,0.710778689
cheaper,0.76484591
cheapest,0.710778689
cheapie,0.864929369
cheapiebr,-0.675515672
cheapies,2.09707305
cheapjack,1.963541658
cheaplooking,2.09707305
cheaply,1.339387348
cheaplymade,0.423096617
cheaplymadecabletv,-0.675515672
cheapness,1.316914493
cheapo,1.047250926
cheaprubbermonstersuit,-0.675515672
cheapshots,-0.675515672
cheapskate,0.017631508
cheapy,1.116243797
chearator,0.710778689
cheat,0.225270873
cheated,1.213882267
cheatedbr,1.722379601
cheatedleading,-0.675515672
cheater,-1.08098078
cheatersbr,-0.675515672
cheating,-0.005898989
cheatsoccasionallyhis,0.710778689
chechen,0.710778689
chechnyan,0.710778689
check,-0.009861632
checkbr,-0.205512043
checked,0.20568374
checker,-0.675515672
checkerboard,-0.675515672
checkered,-0.3878336
checking,-0.365360744
checklist,0.017631508
checkno,0.710778689
checkout,1.116243797
checkov,1.627069421
checkpoint,-0.493194115
checkthe,0.710778689
checkup,0.017631508
ched,0.710778689
cheddarfest,0.710778689
chee,-0.675515672
cheech,-1.828195182
cheechs,-1.08098078
cheeesy,1.116243797
cheek,-0.01314015
cheekbone,0.017631508
cheekbr,-0.675515672
cheeken,1.116243797
cheeky,-0.183039187
cheeni,0.710778689
cheepnis,1.40392587
cheepo,-0.675515672
cheer,-0.817166189
cheerbr,-0.675515672
cheered,0.844310082
cheerful,-0.478805378
cheerfulbr,0.710778689
cheerfully,-0.675515672
cheerfulness,-0.675515672
cheerily,0.710778689
cheering,-0.588504295
cheerinthecinema,-0.675515672
cheerio,0.423096617
cheerlader,0.710778689
cheerleader,1.934554121
cheerleading,1.809390978
cheerless,0.710778689
cheermeister,-0.675515672
cheertheheroes,-0.675515672
cheerup,-0.675515672
cheery,-0.270050564
cheese,0.901132418
cheesea,0.710778689
cheeseatmosphere,0.710778689
cheeseball,1.40392587
cheeseballs,1.116243797
cheesebr,-0.3878336
cheeseburger,1.40392587
cheesecake,-1.368662853
cheesed,0.710778689
cheesefest,1.40392587
cheeseflick,-0.675515672
cheeseguess,0.710778689
cheesehorror,1.116243797
cheeseloving,-0.675515672
cheesesbr,-0.675515672
cheesethis,-0.675515672
cheesey,-0.3878336
cheesier,2.214856086
cheesiest,0.806088869
cheesily,0.710778689
cheesiness,0.76484591
cheesinessbr,0.710778689
cheesing,1.40392587
cheesy,0.646634567
cheesyall,-0.675515672
cheesybizarreness,-0.675515672
cheesybr,0.93392224
cheesyin,0.710778689
cheesyits,0.710778689
cheesykitsch,0.710778689
cheesylooking,1.116243797
cheesynessbr,0.710778689
cheesysounding,0.710778689
cheesythey,-0.675515672
cheeta,0.710778689
cheetah,-1.08098078
cheetos,1.116243797
cheever,1.116243797
cheeze,-0.3878336
cheezie,0.710778689
cheeziness,0.017631508
cheezy,0.33608524
chef,0.710778689
chegwin,-0.675515672
cheh,-1.23513146
chehs,-0.675515672
cheif,0.710778689
cheirel,-0.675515672
chekhov,-1.08098078
chelan,1.116243797
chelsea,0.199953065
chelseas,-0.675515672
chemical,0.305313581
chemically,0.710778689
chemicallyinduced,-0.675515672
chemist,0.528457132
chemistry,-0.096935056
chemistrybr,-1.08098078
chemistryyou,-0.675515672
chemotherapy,-0.675515672
chemystry,0.710778689
chen,0.39712113
cheney,-0.3878336
cheneys,-0.675515672
cheng,-0.521364992
chennai,-0.675515672
chenoweth,-0.675515672
cheongsam,-0.675515672
cheque,0.24077506
cher,-0.829666352
cherbourg,0.423096617
cherchez,0.710778689
chereaunow,-0.675515672
cheri,0.017631508
cherie,0.24077506
cherio,-0.675515672
cherish,-1.186341296
cherished,-0.521364992
cherishes,-1.08098078
cherishing,-1.08098078
cherkasov,-0.675515672
cherkasovs,-0.675515672
chernitsky,0.710778689
chernobyl,-1.591806404
cherokee,-1.08098078
cherry,0.218302204
cherryblossomviewing,0.710778689
chers,-1.23513146
chertok,-0.675515672
cherub,1.116243797
cherubic,-1.08098078
cheryl,-0.770825852
cheryls,-0.675515672
ches,-0.588504295
chesapeake,-1.08098078
chesed,-0.675515672
cheshire,0.423096617
chesney,-1.368662853
chess,-0.056476464
chessas,-0.675515672
chessboard,0.017631508
chessiness,0.710778689
chessloving,1.116243797
chest,1.035274735
chestbursters,0.710778689
chestclearing,0.710778689
chested,0.528457132
chester,-1.08098078
chesterton,0.710778689
chesthair,1.116243797
chestnut,0.017631508
chestthumping,-0.675515672
chesty,0.017631508
chet,-0.675515672
chethe,0.710778689
cheung,-1.368662853
cheungs,0.017631508
cheungâs,-0.675515672
chev,-0.675515672
chevaler,-0.675515672
chevalia,-0.675515672
chevalier,-1.591806404
chevette,0.710778689
chevincourt,-0.675515672
chevre,0.710778689
chevy,1.082342245
chew,0.405397039
chewbacca,-1.368662853
chewbaka,-0.675515672
chewchilla,-0.675515672
chewed,0.806088869
chewie,-0.675515672
chewing,0.850540631
chewingonmarbles,-0.675515672
chey,1.116243797
cheyenne,0.459464261
chez,-0.675515672
cheâstruggling,-0.675515672
chhaya,0.710778689
chhoti,-0.675515672
chi,0.469616632
chia,-1.591806404
chiaki,-0.3878336
chianese,-1.08098078
chiang,-1.08098078
chiao,1.116243797
chiara,-0.3878336
chiari,-0.675515672
chiaroschuro,-0.675515672
chiaroscuro,0.710778689
chiaroscurobr,-0.675515672
chiba,-0.300822223
chibas,0.423096617
chibieinstien,-0.675515672
chic,0.459464261
chica,1.116243797
chicachoca,1.40392587
chicago,-0.220040143
chicagoand,-0.675515672
chicagobr,-1.08098078
chicagoset,1.40392587
chicanery,-0.675515672
chicano,-2.380263764
chicas,1.40392587
chicha,0.710778689
chiche,0.017631508
chichester,-1.08098078
chichesters,-0.675515672
chick,0.730981396
chicken,0.246473081
chickenbr,1.116243797
chickened,-0.675515672
chickenlover,0.710778689
chickenâ,-0.675515672
chickflick,0.199953065
chickflit,1.116243797
chicksinchains,-1.08098078
chico,1.047250926
chicory,-0.675515672
chide,0.017631508
chided,0.710778689
chides,-0.3878336
chief,-0.587223065
chiefbr,-0.675515672
chieffireman,0.710778689
chiefly,1.270394477
chieftain,-0.493194115
chiefthe,-0.675515672
chiefton,-0.675515672
chien,-0.270050564
chiffon,0.93392224
chignontoying,-0.675515672
chihiro,-1.368662853
chihirohaku,-0.675515672
chihuahaua,-0.675515672
chihuahua,1.809390978
chihuahuawoman,1.116243797
chihwaseon,-0.675515672
chihwaseong,-0.675515672
chihwasun,-0.675515672
chika,0.710778689
chikako,-0.675515672
chikamatsu,-0.675515672
chikamatus,-0.675515672
chikatilo,-1.591806404
chikatilos,-0.675515672
chiklis,-1.368662853
chilcot,-0.675515672
child,-0.193784349
childactor,-0.675515672
childbearing,-0.675515672
childbirth,0.710778689
childbr,0.469616632
childen,-0.3878336
childfriendly,0.423096617
childgroups,-0.675515672
childhood,-0.921259055
childhoodbr,1.116243797
childhoodevoking,-0.675515672
childhoodit,-0.675515672
childi,-0.675515672
childies,-0.675515672
childish,0.487635138
childishbr,0.423096617
childishcliche,-0.675515672
childishly,0.017631508
childishness,0.017631508
childishnessthe,1.116243797
childits,-0.675515672
childkiller,-0.675515672
childless,0.998460761
childlessness,1.40392587
childlike,-1.08098078
childplays,1.116243797
childrearing,0.017631508
childrenadults,-0.675515672
childrenand,-0.675515672
childrenbr,-0.046907013
childrenbut,-0.675515672
childrendid,-0.675515672
childrendont,-0.675515672
childrenheroinedogscatsnice,-0.675515672
childrenhow,-0.675515672
childreni,-0.675515672
childrenmerely,-0.675515672
childrenno,-0.675515672
childrenoh,0.710778689
childrens,0.167163242
childrensfamily,0.710778689
childrentheir,1.40392587
childsaving,0.710778689
childshe,-0.675515672
childstar,-0.675515672
childteen,-0.675515672
childthe,0.710778689
childwoman,-0.675515672
childyoung,-0.675515672
childâs,0.710778689
chile,0.448414425
chilean,0.354103745
chilenian,1.116243797
chili,0.423096617
chilkats,0.710778689
chilklis,0.710778689
chill,-0.95774814
chilled,0.423096617
chiller,-0.417686563
chillin,0.710778689
chilling,-1.023822366
chillingas,-0.675515672
chillingbr,-0.675515672
chillingly,-0.100151527
chillsbr,-0.675515672
chillsfull,0.710778689
chilly,0.268945937
chilton,-0.675515672
chim,-1.08098078
chime,0.710778689
chimera,0.423096617
chimeric,-0.675515672
chimney,-0.056476464
chimneysweep,-0.675515672
chimp,1.352632575
chimpanzee,1.40392587
chimpazee,-0.675515672
chimpazees,-0.675515672
chimpman,1.40392587
chin,0.091739481
china,-0.749623644
chinabr,-0.3878336
chinaman,-0.675515672
chinanonviolence,-0.675515672
chinatown,-0.521364992
chinbotsu,-1.08098078
chinbr,-0.675515672
chineese,-0.675515672
chinese,-0.3410023
chineseamerican,1.627069421
chineseasian,-0.675515672
chinesebr,-0.675515672
chinesefrench,-0.675515672
chinesemainland,-0.675515672
ching,0.171782188
chingwan,-0.675515672
chink,-1.08098078
chinnery,-0.675515672
chinoiserie,-0.675515672
chintz,1.116243797
chintzy,0.305313581
chiojo,-0.675515672
chip,-0.185967447
chipette,-0.675515672
chipettes,-2.284953585
chipettesbrittany,-0.675515672
chipmunk,-1.255334167
chipmunksounding,0.710778689
chipped,1.40392587
chippendale,0.017631508
chipper,0.528457132
chippies,0.710778689
chipping,-0.675515672
chipsall,-0.675515672
chipster,0.710778689
chipwho,0.710778689
chiriac,-1.08098078
chiropractor,-0.675515672
chirping,-1.08098078
chirpy,0.710778689
chise,1.963541658
chiseled,1.809390978
chiselled,0.710778689
chisolms,-0.675515672
chist,-0.675515672
chisthian,-0.675515672
chistina,-0.675515672
chistopher,0.710778689
chiswick,-1.368662853
chit,0.710778689
chitale,-0.3878336
chitchat,0.017631508
chitlin,-0.675515672
chitown,0.710778689
